wake_up_time,brush_time,morning_activity,bathing,breakfast,work_travel_time,work1,break1,work2,lunch,work3,break2,work4,home_travel_time,after_work_time,dinner_time,mediation_time,sleep_time,Opt
21058,22454,23153,27012,27789,28973,32798,38902,40882,51487,55953,59689,62368,66630,70604,73565,76795,77947,0.7052631578947369
19076,21916,22286,26553,26905,28538,32269,38639,37718,50904,54672,59368,58001,66235,67318,72229,74229,74885,0.7052631578947369
22264,22259,23186,27044,27845,29300,32919,38913,41081,52182,57094,59447,60370,67553,69777,73459,75179,78619,0.7315789473684211
20156,22095,22267,26535,26926,28679,30250,38501,37281,51264,53339,59363,58853,66473,67261,71658,74377,74928,0.6789473684210526
21417,22401,22826,27187,28196,29958,33415,38880,41495,51835,55822,59575,61735,67183,69739,73011,75366,78008,0.7578947368421053
20110,22170,22643,26627,27270,27916,31538,38637,38311,50517,53668,59139,58512,66506,67663,70826,73712,76575,0.7315789473684211
22081,22476,23363,27252,27891,29653,33332,38919,41910,51962,55822,59477,61662,67365,69686,75119,76640,79974,0.6789473684210526
19965,22164,22726,26308,26647,27601,31909,38639,39449,50920,54635,59236,58807,65737,69203,72073,73716,75430,0.7578947368421053
21068,22248,23333,27230,27996,29211,33936,38895,41033,51936,55404,59569,60498,67340,69365,75328,74764,79784,0.7052631578947369
19861,22110,22514,26219,26767,28119,31517,38571,39188,50615,53000,59394,59060,66045,67995,70494,72160,76666,0.7052631578947369
22295,22226,23013,26985,27501,29924,33112,38959,40338,52323,54938,59554,61757,67102,70608,75454,74921,78288,0.7315789473684211
19982,22198,22649,26131,27128,28186,32211,38450,38300,51213,52543,59246,58821,66429,68593,70934,74427,75774,0.7315789473684211
21667,22423,22879,26836,27516,29988,33704,38877,39606,51535,55127,59631,61826,66747,69743,73794,76172,79615,0.7315789473684211
19858,22067,22457,26253,27144,27962,31979,38579,38994,50828,52716,59321,60024,65437,68715,72810,74488,75739,0.7315789473684211
20854,22455,22844,27119,28021,29659,33741,38985,41658,51714,55592,59420,60838,66620,70352,74798,75097,79328,0.7315789473684211
20492,22025,22621,26426,27202,28469,30839,38510,37418,50285,52617,59230,60241,66504,66715,70822,72701,75210,0.6263157894736843
21312,22283,23089,27243,27751,29127,32646,38717,40935,51860,57029,59465,60718,66919,69585,73817,75400,79445,0.7052631578947369
19644,22043,22364,26564,27282,28573,31489,38510,38619,50923,52550,59189,58896,66267,68152,71897,72590,76312,0.7052631578947369
21301,22226,22812,26984,27565,28892,33407,38790,41539,51379,56780,59605,61122,66881,70923,73045,76179,79670,0.7315789473684211
19309,22078,22674,26364,26907,27924,31686,38611,38718,50829,52932,59112,59430,66218,67337,72882,74258,76800,0.7578947368421053
22097,22463,23332,27058,27411,29433,33023,38924,40744,51449,57170,59568,60783,66710,69629,74797,76039,80047,0.7052631578947369
20594,21976,22491,26221,26521,28634,32142,38508,39570,51098,54045,59356,59064,66207,67350,71181,73279,76603,0.7578947368421053
21088,22207,22967,26892,27396,29745,34122,38700,41586,51361,55820,59576,61502,67742,69887,73309,77103,78842,0.7315789473684211
20082,22181,22246,26299,26708,28461,30284,38529,38620,50243,52579,59182,60235,65800,68872,71741,72367,74753,0.6526315789473685
21182,22407,23240,26822,27581,29991,34214,38991,39898,51321,55276,59660,61822,66686,70626,73494,75992,79062,0.7578947368421053
19343,22003,22562,26634,26832,28105,32090,38450,39131,50129,53707,59235,59217,65539,67624,72854,72203,77076,0.7315789473684211
22122,22336,23093,26832,27719,28923,33763,38763,40481,51955,55796,59509,60537,67618,70343,74522,75961,77447,0.7578947368421053
18906,22007,22543,26148,26666,28783,30780,38649,39521,50572,53431,59253,60149,65906,69001,70606,73137,77310,0.7315789473684211
22312,22454,23200,27147,27728,29151,34042,38975,40101,52272,55121,59427,62394,67684,71955,73945,76824,79537,0.6526315789473685
20285,22195,22605,26209,27183,27789,30444,38481,38361,51219,54679,59268,58209,66159,68481,72203,73063,76252,0.7315789473684211
21826,22426,23277,27168,27829,28806,34698,38719,40779,52165,56690,59490,62433,67197,69743,73152,75042,79108,0.7052631578947369
19716,22132,22448,26618,26523,27896,30596,38548,37439,51142,53526,59200,59819,65513,67691,70455,73475,75731,0.7052631578947369
21687,22348,23062,27209,27341,29862,32521,38908,40971,52087,55732,59487,61383,67040,71541,74460,75151,77960,0.7315789473684211
19173,22082,22700,26206,27025,28515,31642,38460,37742,51048,53780,59303,59334,66147,67424,71319,73270,75308,0.7315789473684211
21969,22345,22857,26958,27937,29253,33544,38710,41900,51461,54978,59432,62503,66950,70533,73757,77057,79804,0.6526315789473685
19816,22152,22425,26313,26603,27631,31060,38624,39411,50443,54245,59194,60116,66084,68628,70544,73022,76179,0.7315789473684211
21635,22453,23129,26942,27363,29082,34180,38994,40891,52099,56189,59652,61215,67059,69806,74899,75575,79616,0.7315789473684211
20209,22105,22290,26350,26403,28657,31376,38613,37303,50877,52711,59357,58678,65591,68312,71521,73017,74997,0.6789473684210526
21958,22370,23290,27192,27486,29319,32878,38939,40999,51499,55135,59561,61996,67516,71226,73013,75672,78977,0.7578947368421053
20064,22170,22512,26194,27275,28688,31288,38638,38924,50111,54802,59388,59299,66450,66846,70756,72423,76396,0.6789473684210526
22025,22239,22923,26778,27502,29935,34076,38738,41723,52120,55031,59400,62673,66985,71503,74719,77209,77476,0.6526315789473685
19690,22108,22464,26228,26456,27792,32395,38695,38953,50579,52929,59354,59264,65530,69084,71098,72065,74889,0.7052631578947369
22392,22322,23280,27217,27460,29156,33151,38707,40572,52314,55875,59502,61483,67564,71018,73199,74779,78673,0.7578947368421053
19600,21972,22378,26322,26461,28347,30615,38551,38040,50140,54004,59155,59164,65856,67575,71676,72985,74770,0.7315789473684211
22124,22201,23091,26837,28140,28926,33656,38914,41637,51745,56802,59425,60404,67396,71774,74248,76680,78641,0.7315789473684211
19294,22192,22443,26169,26869,28587,32153,38415,37224,50608,54622,59182,58275,65780,68246,71306,72439,76185,0.7052631578947369
21555,22293,23253,26948,27608,29300,32754,38971,40673,51446,56432,59654,62180,66754,71485,73901,77025,78995,0.7052631578947369
20418,22036,22410,26592,27165,27962,31917,38535,38469,51034,53560,59315,58545,66396,67991,70939,73077,76939,0.7578947368421053
21696,22236,23187,27140,27361,29105,34161,38984,41522,51396,56694,59680,61579,66676,71281,74126,75348,78915,0.7578947368421053
19547,22122,22505,26239,26566,27654,30240,38431,38514,51038,54876,59235,58324,65801,69106,70710,73807,76997,0.7052631578947369
20972,22427,23161,27146,27738,29035,33010,38799,40551,52230,55782,59497,60377,66701,70597,74476,75320,77831,0.7578947368421053
20157,21943,22616,26486,26482,28691,31175,38581,39298,50488,52992,59304,59413,66522,66914,71294,74637,76437,0.7315789473684211
22483,22240,22937,26805,28057,28969,33497,38719,40762,52361,55285,59653,61891,67739,71781,73259,74731,80039,0.7052631578947369
20686,22126,22577,26237,26708,27690,31474,38480,38117,50272,54132,59139,58172,65900,67517,71151,72267,74894,0.6789473684210526
22267,22410,23217,26856,27925,29072,32888,39000,40953,52028,56060,59688,61012,67616,71755,73544,76419,79909,0.7052631578947369
20125,22171,22400,26473,26650,28046,31249,38524,38859,50988,52604,59108,59119,65949,67544,70970,74402,75978,0.7315789473684211
21573,22349,23372,26945,27391,28826,33014,38954,41499,52277,56704,59521,61866,66773,69441,74393,75502,79989,0.7315789473684211
19050,22120,22786,26404,26537,28018,31258,38616,37859,50764,53506,59371,59236,65780,67662,70369,72860,77338,0.7315789473684211
20973,22345,23185,27298,27476,29372,34705,38865,40950,51566,55089,59670,60599,67339,71189,75537,75519,80003,0.6789473684210526
19574,21906,22328,26541,26486,27681,31501,38639,38780,51270,54560,59152,59858,66547,68572,72344,73598,75527,0.7578947368421053
21852,22364,23180,26756,27670,29053,34071,38753,41964,51737,56448,59565,62384,67240,71290,74996,76858,77941,0.6526315789473685
19987,22194,22476,26497,26800,28423,32390,38547,38074,50558,52938,59385,60191,65630,69262,71767,73707,76866,0.7578947368421053
22097,22330,22986,26708,27449,29041,33557,38793,39718,51475,55827,59689,61171,67171,71735,73710,77219,79021,0.7052631578947369
19626,22101,22220,26547,26937,28488,32380,38490,37683,50926,54275,59248,59933,65730,67869,71291,74681,75800,0.7578947368421053
21390,22481,22833,26832,27615,29919,34366,38875,41247,52305,55602,59611,60416,67696,70982,73238,77049,77874,0.7315789473684211
18925,22152,22296,26492,27038,28684,32025,38688,37399,51143,54504,59139,59455,65704,69275,71816,72153,77090,0.7052631578947369
22417,22413,23337,27175,27986,29141,34572,38955,41207,51905,57275,59511,61047,66838,71145,75400,75903,77630,0.6789473684210526
19377,22072,22412,26646,26538,28711,30505,38405,38052,50220,52809,59265,59084,66152,67488,70483,74000,77034,0.7052631578947369
21462,22338,23083,26781,27364,28864,32836,38926,40875,51445,56529,59578,62332,67434,71569,74145,74960,79682,0.7052631578947369
19844,22137,22294,26260,27260,28381,30574,38473,39403,50851,52935,59258,58748,65939,68219,71041,72809,76571,0.7578947368421053
21392,22253,23378,27139,27808,29673,34091,38907,40781,51513,56287,59580,61990,67046,71782,74559,75400,77570,0.7315789473684211
20171,22194,22341,26350,27055,27976,30931,38496,39050,50624,54643,59387,57991,66363,68374,71591,73302,76382,0.7315789473684211
22305,22496,23138,27231,28083,29519,33447,38715,40964,52395,54937,59651,60910,66839,71610,73225,76579,79243,0.7315789473684211
18909,22160,22267,26134,27182,28546,31491,38442,38159,51090,53522,59164,59153,65676,68341,70931,73830,76930,0.7578947368421053
22393,22492,23381,27046,27944,29844,34071,38828,41295,51780,56352,59649,60808,66629,69577,72946,75407,80008,0.7315789473684211
20646,22115,22347,26365,26877,28466,30059,38628,38913,51171,52747,59263,58769,65694,67731,71566,73680,76781,0.7052631578947369
22241,22329,23323,26767,27565,29998,34421,38934,41236,52430,55963,59623,61216,67068,71475,74954,75617,78024,0.7052631578947369
18919,22127,22352,26136,26988,27961,30387,38641,38266,51203,53673,59236,60028,65501,66941,71697,73434,77076,0.7315789473684211
21016,22389,23299,27060,27556,29943,33260,38940,41372,51799,56416,59456,62258,67086,69905,73644,76431,79602,0.7315789473684211
19156,21935,22499,26246,26797,27865,30351,38590,38618,50242,53269,59372,58612,65932,67601,72622,74693,76079,0.7315789473684211
22461,22492,23045,27149,27933,29606,33255,38934,40725,52409,57199,59511,61968,67163,70667,74268,75980,77620,0.7315789473684211
19852,22011,22217,26504,26880,27867,32161,38690,39561,50566,52805,59186,58768,65750,67007,72346,73268,75603,0.7052631578947369
21802,22271,23072,27195,27955,29192,33265,38941,39785,52016,56197,59483,60331,67098,71046,73806,76990,78918,0.7315789473684211
20306,21971,22687,26377,26454,27708,30155,38639,39094,50598,52849,59108,60209,65784,68168,70743,74563,76790,0.6789473684210526
22179,22211,23008,26873,27883,29116,32985,38910,41086,52326,57111,59689,60657,66885,69777,73861,75622,80001,0.7052631578947369
20200,22134,22374,26580,26806,28054,32139,38419,37452,50721,52818,59254,58568,66234,68232,70586,72924,77276,0.6789473684210526
22019,22218,23238,26907,27428,29050,34109,38781,39881,51892,56680,59660,60509,67568,69766,74039,76356,78351,0.7578947368421053
20496,21934,22284,26264,26523,27643,30822,38659,37734,50894,53163,59269,58346,65804,68918,70430,72392,76216,0.7052631578947369
21811,22365,23215,26957,28198,29623,33752,38782,41434,52026,55656,59451,60519,67182,71141,74060,77228,77401,0.7315789473684211
19477,22005,22541,26630,26884,28154,32326,38580,38798,50760,54618,59341,60300,65707,68861,72277,72736,76297,0.7578947368421053
21834,22293,23337,27203,27936,29008,34740,38938,40668,51872,57028,59632,60373,67472,71405,73304,75416,79982,0.6526315789473685
19604,22049,22355,26672,26445,27857,31362,38422,39221,50235,54813,59204,58970,65897,67294,72526,73967,76270,0.7578947368421053
22076,22464,22957,27211,28172,29961,33578,38938,39645,51756,56541,59619,60425,67066,70124,75281,75700,79726,0.7052631578947369
20154,21920,22794,26438,27028,27708,32055,38499,37970,50391,52561,59269,58746,66306,68444,70288,74048,76673,0.7052631578947369
21181,22253,22954,26984,27766,29332,33279,38740,40697,51706,56430,59658,62179,66726,69349,73163,76127,79722,0.7315789473684211
20566,22111,22247,26122,27164,28786,30616,38433,39470,50546,53197,59244,59259,66173,68629,70279,73747,74858,0.7052631578947369
21909,22479,23305,27048,27303,29057,33702,38785,40838,51507,56608,59445,61431,67611,70272,73800,74940,78085,0.7578947368421053
20452,22026,22562,26454,26800,28290,30433,38600,38386,50421,53340,59162,59556,66076,67405,71127,73123,75275,0.7315789473684211
22449,22349,23192,27160,28108,29691,34608,38836,39867,51363,56855,59464,60705,67614,69874,73731,75982,79788,0.7052631578947369
20332,21979,22756,26221,26552,28083,32185,38473,37771,50954,54154,59326,58190,66415,68047,71934,72831,76669,0.7315789473684211
21091,22254,23043,26745,27315,29059,34749,38995,40530,52468,55935,59407,61101,66623,70890,73621,76519,78247,0.7315789473684211
18943,22122,22586,26614,26802,28443,32290,38587,39376,50461,53398,59367,58056,65883,67722,72396,73051,76256,0.7315789473684211
21808,22394,23399,27044,28066,29716,33258,38965,40450,51379,55011,59478,62456,66917,70675,74333,75747,78157,0.7315789473684211
20696,22138,22570,26580,26941,27971,32371,38604,37515,50419,52911,59123,59384,66538,68523,70473,72262,76541,0.6789473684210526
22349,22434,23360,26761,27666,29900,32779,38850,41530,52392,55943,59632,62668,67332,71712,74455,74838,79017,0.7052631578947369
19063,21906,22428,26557,27266,28145,31972,38693,37925,50832,52806,59400,58603,66539,68128,72567,73985,75974,0.7315789473684211
21097,22500,23312,27136,27862,29253,33461,38790,40719,52033,56134,59613,62542,67015,70645,74849,76395,79982,0.7052631578947369
20010,21988,22463,26395,27037,28233,30962,38408,37953,50353,52713,59194,58616,65754,69260,71734,74067,76160,0.7315789473684211
21187,22379,23108,26853,27471,29889,33975,38922,41441,52279,55082,59582,61878,66994,70608,73025,76995,77490,0.7315789473684211
20256,22147,22273,26136,26667,27816,30118,38404,38643,50408,54535,59277,57967,66103,67057,71658,73808,76564,0.6789473684210526
20871,22312,22987,26843,27646,29146,32436,38841,41603,51364,56908,59441,61736,67519,71246,75194,76329,79853,0.7052631578947369
18963,22055,22759,26444,26702,28229,30894,38616,37686,50306,54678,59248,59672,65571,68130,71935,74589,75445,0.7578947368421053
20750,22390,22852,26895,28158,29575,34116,38813,41444,51480,56183,59597,62626,66759,70472,74214,75419,78951,0.7315789473684211
19728,22196,22712,26456,27171,28695,31484,38649,38978,51090,52726,59374,58524,65529,67311,72428,73758,76866,0.7315789473684211
20829,22342,23119,27264,27966,29147,34137,38704,39971,51927,55774,59503,60998,67544,71570,75083,74833,79443,0.6789473684210526
20458,22039,22500,26585,27156,27614,32254,38618,39188,51087,53385,59383,58264,65990,68432,71390,73265,75226,0.7315789473684211
21980,22256,23262,26890,27818,29674,33939,38799,40001,52020,55182,59664,61829,67148,70855,74241,77207,79942,0.7052631578947369
20122,22135,22477,26443,26797,27912,30789,38523,39253,51043,53315,59120,59880,65435,68294,71787,72552,77288,0.7315789473684211
21873,22407,22952,27200,27567,29317,34411,38811,39864,52226,56568,59625,62183,67240,71309,75279,75600,77667,0.7315789473684211
19313,22188,22734,26452,26629,28253,30343,38691,39502,50341,52514,59275,60169,66544,69233,70543,73691,76790,0.6789473684210526
22141,22254,23095,27168,28073,29310,34254,38737,39764,52273,56917,59606,62520,66804,70942,72965,76093,78440,0.7315789473684211
19241,22162,22400,26579,26620,28582,31482,38537,37943,50968,52831,59174,59267,66367,67612,71933,73717,75483,0.7315789473684211
22272,22418,23315,26782,27389,29226,34508,38710,40277,51532,55291,59401,60824,66871,69911,75481,75530,78827,0.7052631578947369
19511,22099,22314,26499,27140,27779,31467,38529,38448,50712,54647,59368,59901,66150,69096,71956,72859,76577,0.7578947368421053
22173,22207,23084,27256,27305,29847,32657,38779,41898,52389,55239,59470,62378,66901,71644,73436,76398,79626,0.6526315789473685
19208,22134,22400,26649,26881,28593,31276,38613,38417,50900,53746,59331,59487,65486,67946,70216,73301,75650,0.7315789473684211
21565,22227,23200,27123,27540,29887,33654,38922,41717,51569,54961,59531,60370,67584,70237,73778,77331,80024,0.6789473684210526
19895,22190,22765,26539,27060,28216,30823,38650,37347,50710,54345,59218,57930,66364,69092,71597,74388,76381,0.7052631578947369
21615,22365,23074,27253,27304,29720,33589,38879,40626,51891,56303,59450,62513,67697,70419,73165,77392,77691,0.7052631578947369
20699,22190,22672,26127,26416,28678,31426,38655,38884,50288,54137,59205,58761,66353,68255,70517,73604,77230,0.7315789473684211
21299,22325,22911,26993,27633,29941,32856,38720,41862,52416,55463,59459,62381,66777,69728,75081,76198,79295,0.6789473684210526
19581,21925,22245,26236,26856,28291,30698,38561,37249,51282,53319,59106,58852,65518,67946,70324,72134,76067,0.6789473684210526
